texto;label;sentimiento
creo que esta noche toca ver por fin las ventajas de ser un marginado (espero que no me deje igual que cuando me acabé el libro);0;negativo
Marginado... seria yo? Nose;0;negativo
lo marginado socialmente que me siento por no estar siguiendo este gh;0;negativo
ay no soy muy celosillo mejor si me quedo soltero;0;negativo
creo que soy el único gay que sigue soltero;0;negativo
soltero y divorciado con cinco hijos;0;negativo
Te lo corregimos sinkieres porke ese wey ke ewta ahi es bien perro estricto con esos  estatus de solteria viudo soltero divorcisdonanonimo y edoectador. Ke es el sistema de recoleccionnde basura del guero y donde estan los abogados busca asesinos y vanos sueltos.;0;negativo
JAKAJAJA licha dice que manden un soltero lindo y que no sea histérico para denisse, tal cual #GranHermano;0;negativo
Definitivamente es que estar tanto tiempo soltero e intentar hablar con alguien es muy complicado;0;negativo
Por ciertas actitudes me doy cuenta porque sigo soltero;0;negativo
POR AMORES COMO EL TUYO MEJOR ME QUEDÉ SOLTERO.;0;negativo
estado civil:  ?casado ?soltero ?desaprovechado;0;negativo
Será este el fin de Sebastián soltero? ??;0;negativo
La neta del Planeta, es que el Gobierno ha abandonado a su Pueblo y lo deja sumido en la ignorancia y en una nula capacidad de gestión para salir de su inhumana condición!  La oposición tiene el imperativo de aplicarse con un discurso reivindicador!;0;negativo
lo peor q hizo esta novelita de mierda es haber abandonado la trama de la banda para centrarse en los mismos cliches de siempre, tenían algo buenísimo y lo cagaron #BuenosChicos;0;negativo
"Vuelvo a leer una no tan vieja polémica literaria. Encuentro la palabra ""absurdizar"".  Por eso los dioses de la elocuencia nos han abandonado.";0;negativo
Que hago con esta necesidad de afecto, me siento como un perrito abandonado que nadie quiere;0;negativo
tengo tuiter medio abandonado;0;negativo
Vivo dando vueltas a tu alrededor, como un perro abandonado que a la calle te siguió;0;negativo
me re preocupa leer el temita de MM y Villaruel porque ya nada se queda en una teoría conspirativa en este país abandonado por Dios;0;negativo
Me dormí con lam, puse escape perfecto y me acabo de despertar hasta gh terminó y todo en el sillón, despídanse de mi cuello que nos ha abandonado;0;negativo
madurar es aprender a decir q todos los trabajos cuantan igual . todos nos esforzamos por solo 1€ en el bolsillo . tanto personas sin estudios, estudiantes y personas que trabajan de un título universitario. lo importante es esforzarse en esta vida . y no ser un abandonado .;0;negativo
"El ""perdón por haberte abandonado"" de mi mamá, sanó a mi yo de 16 años ??";0;negativo
Mañana terminare el zelda(no al 100%) la verdad,el juego me encantó,hace mucho que no disfrutaba de un juego en solitario,me gustaría tenerlo al 100 pero no,pronto empiezan mis clases además que son muchas cosas que no pienso hacer,ahora me siento vacío,pensando y escuchando toda;0;negativo
Es distinto estar solo a estar en solitario ??;0;negativo
"""En el teatro silencioso de la existencia, las lágrimas ensayan su danza mientras el telón del alma se alza en un solitario acto."" -Poeta Errante";0;negativo
Ayuda llevo 3horas jugando al solitario no puedo parar;0;negativo
tan i dependiente i lono solitario??????;0;negativo
El camino del éxito es sacrificado y es solitario;0;negativo
peter se hizo lobo solitario o que?;0;negativo
viernes 23:58  me puse a jugar al solitario se viene un nochon;0;negativo
15 hits y 4 carreras. Querecuto con turnos de 2 y 3 hombres en bases. MVP de nuevo, de 4-4 y líder solitario con 17-0. AVG.000.   Henry Blanco dirigió más para CCS que el mismo Alguacil. ????;0;negativo
Y yo que llevaba el teléfono para no estar incomunicado ????;0;negativo
@2011rafaelhomez URGENTE detenido capitán retirado Anyelo Julio Heredia Gervasio entre Cúcuta y San Antonio del Tachira,!oficial está bajo custodia de la DGCIM. Detienen al TCnel GNB José Rafael Gallardo Pacheco preso e incomunicado en la sede Boleita;0;negativo
El diavlo, archive casi tds mis contactos de WhatsApp, eliminé a casi todos de ig, silencie messenger, incomunicado quedé ??;0;negativo
ya me voy por que noi me dejaron cargar la computadora estoy incomunicado y no puedo decir que me hacen..., y insiten que estsoy endrogado... que me seguiran cuando me vaya ... la policia terrorista es solo con miedo paso... y no me dejan de amenazar que me arrestaran...facismo;0;negativo
¡No te quedes sin batería en tu móvil! Ahorrarás tiempo y evitarás el estrés de quedarte incomunicado. Siempre lleva un cargador portátil contigo. ???? #ConsejoDelDía #TipsParaLaVida;0;negativo
una pensaría que vivir en un pueblo incomunicado del norte de extremadura le haría ahorrar pero claro, resulta que aquí veranean los ricos y está todo overpriced;0;negativo
Que infierno fue estar sin celulae tanto tiempo,osea bien por que aprecie muchas cosas y mal por que estaba incomunicado con todo el mundo;0;negativo
Imaginate estar de vacaciones con tus niños bajo una nevada y que la compañía @LibertyPR te deje totalmente incomunicado. No internet. No GPS. Nada. Eso es lo que están viviendo en este momento mi familia. Dos llamadas al servicio al cliente y nada. Horrible.;0;negativo
Dios mio, necesito mi telefono. Estoy incomunicado cada vez que salgo. Hasta que llegue a casa.;0;negativo
"La red de Orange hackeada. Una hora incomunicado. La peli de ""Dejar el mundo atrás"" haciéndose realidad.";0;negativo
"""Pensar como un extraño significa ser creativo, mantener una perspectiva abierta y permanecer separado de los desafíos que enfrentas para resolver los problemas de manera más fácil y eficaz"".  - Robert Greene";0;negativo
Todos debemos estar juntos o seguramente todos terminaremos colgados por separado.– Benjamin Franklin.  #UnidosTodosX #DeZurdaTeam;0;negativo
Les deseo lo mejor a los dos por separado que sean muy felices con quienes QUIERAN ?? me voy;0;negativo
A ver aunque sea un baile como se llame no chantarle un pico como dice Cris algun dia podria darle a la cara Brenda y explicarle que no estan saliendo o lo que sea una lastima por Cristian ah brenda es bastante sensibles y es muy triste que esten separado los dos ??;0;negativo
Hoy en autobi bajando San Cristóbal, me robaron Q1000, porque fui a pagar la colegiatura de mi hija, y el receptor me dice que faltan mil, pago más de (3k) de colegiatura, los cuales la secretaria y yo contamos el dinero, por separado. Aún así desconfiado los volví a contar sigue;0;negativo
"""Estas rocas contribuyeron más adelante a probar que la Antártida se había desgajado tectónicamente de un continente inmenso, del que Australia, la India, África, Madagascar y Suramérica se habían separado, desmigajado, perdido.";0;negativo
mis compaamigos de laburo fueron ayer a la bresh (por separado) y me trajeron ambos mentos y chupetines porque se acordaron de mí al verlos porq siempre compro eso lloro literalmente mi momento medias de abejitas;0;negativo
no puedo hablarte sin mandarte 7 mensajes  hablando así por separado;0;negativo
No encontraba una película subtitulada hasta que me acordé que puedo descargar por separado la película en inglés y los subtítulos en español;0;negativo
Pues menos mal que se han separado de la discografíca porque estaba hasta el mismísimo xoxo;0;negativo
me escribio un wn q me dejo en ENVIADO como por 4 meses y me dice “holaa cuanto tiempo” si ctm como si te hubierai ido a la jungla 7 años sin tu consentimiento solo y desamparado te podi meter tu cuanto tiempo por el hoyette;0;negativo
Gutz salvando a un desamparado que perdió su vape;0;negativo
Cuando el hombre cayere, no quedará postrado,Porque Jehová sostiene su mano. Joven fui, y he envejecido,Y no he visto justo desamparado,Ni su descendencia que mendigue pan. Salmos 37:24-25;0;negativo
i cuando te sientas desamparado en la vida solo necesitas hacer roleplay con tu mjor amiga para manifestar (?????????) una charla;0;negativo
En estos últimos meses a lo mucho he visto 1 o 2 patrulleros de policía. Guayaquil totalmente desamparado.;0;negativo
#QUACKITYPLEASE quiero la hamburguesa porque soy un pobre desamparado y no tengo que comer ??????;0;negativo
Sí, The Holdovers es muy buena, pero las fibras que toca Alexander Payne en The Descendants, con un Clooney magistral y desamparado, son tantísimo más profundas.;0;negativo
Que sé lo que significa estar al otro lado de la línea, solo, desamparado, con un hueco en el alma.;0;negativo
Nunca me haz desamparado????;0;negativo
Ya voy hacer un apartado de dinero exclusivo para armar un equipo de audio de alta fidelidad.;0;negativo
> Art. 144 Las Cortes Generales, mediante ley ________, podrán, por motivos de interés nacional: c) Sustituir la iniciativa de las Corporaciones ________ a que se refiere el apartado 2 del artículo 143.;0;negativo
Los de Movistar arena RECIÉN se acordaron de poner un apartado para poder crear la cuenta mientras esperabas en la fila y no estar creandola cuando estás comprando DESASTRE;0;negativo
"Abro este apartado, para que díganme ""todo lo que piensan de mi y mi contenido"" de manera general...No me importa, quiero saber su verdad tanto malo como bueno...";0;negativo
> Art. 144 Las Cortes Generales, mediante ley orgánica, podrán, por motivos de interés nacional: c) Sustituir la iniciativa de las Corporaciones locales a que se refiere el apartado 2 del artículo 143.;0;negativo
Hice un apartado a mis headcanons pq siempre se me pierden;0;negativo
Pinche sistema de la vergaaaa y personal que tienes @TiendaSoriana @OrgSoriana como es posible que su sistema no pueda hacer el apartado de una pinche rosca,;0;negativo
> Art. 55.1. Los derechos reconocidos en los artículos 17, 18, apartados 2 y 3, artículos 19, 20, apartados 1, a) y d), y 5, artículos 21, 28, apartado 2, y artículo 37, apartado 2, podrán ser suspendidos cuando se acuerde la declaración del estado de excepción o de sitio en…;0;negativo
Antes cuando mis papás discutían buscaban tener cuidado y apartado de mi hermano y de mi, pero con los años no se si piensen que ya porque crecimos ya no deben cuidar esas cosas.  Hoy discutieron de nuevo y me siento raro, tuve el valor de salir de mi casa. Solo huir de eso:);0;negativo
Necesito presupuesto para hacerme lolas y luego de eso me pasen la página de #Los8EscalonesDelMillon ?  El apartado inscripción para ser más precisos. Se agradece un montón.  Buenas noches;0;negativo
A ver pero ya sincero que sientes que haya rechazado tu propuesta;0;negativo
cómo es posible que haya rechazado una farra en un pueblo, me desconozco;0;negativo
CÁNCER: Cualquier acción que implique traicionar sus valores debe ser rechazado por usted. Cuidado con los futuro problemas de motricidad por culpa del sedentarismo. Tiene que lograr ese ascenso y para esto es importante mostrar todo su empeño.;0;negativo
me acaba de salir una chica en tiktok q hace un año descubrio q su ex le ponia los cuernos porque encontro un pelo rubio de la ex en el asiento del coche. Acaba de contar q el chaval le ha comprado un McLaren y un anillo de compromiso y ha rechazado ambos, mi vida es to mediocre;0;negativo
Justo lo que necesitaba gracias x hacerme sentir rechazado;0;negativo
— No seas idiota, cualquiera que se me acerque con esas intenciones es rechazado. Ya tengo a mis dos chicos, no necesito nada más.  Para que se quede tranquilo. Sonríe al ver las marcas y besa su frente antes de acostarse al lado  — Y no me importa, por si alguien te mira de más.;0;negativo
Primer sixpack rechazado ??????;0;negativo
Michael Jackson habría rechazado los masajes de menores que le ofreció Epstein.  “No me gustan las milf” habría señalado.;0;negativo
<<Dios ama al hombre y necesita decir esta frase apasionadamente. Nos ama y mendiga nuestro amor. Él, este amante rechazado, se presenta para escuchar una palabra de arrepentimiento que expíe una vida de rechazos>>;0;negativo
El ETF de Bitcoin sera aprobado o rechazado por la SEC?  $BTC #Bitcoin #BitcoinETFs;0;negativo
Mañana terminare el zelda(no al 100%) la verdad,el juego me encantó,hace mucho que no disfrutaba de un juego en solitario,me gustaría tenerlo al 100 pero no,pronto empiezan mis clases además que son muchas cosas que no pienso hacer,ahora me siento vacío,pensando y escuchando toda;0;negativo
